"name","perf.index","std.w","std.sv","std.k","std.era","std.whip","std.r","std.hr","std.rbi","std.sb","std.obp","std.w.obp","w","sv","k","era","whip","r","hr","rbi","sb","obp","w.obp"
"1370",NA,-3.15507707741051,-0.228147588692886,-0.036909560283025,0.144620984524625,-0.015309752252795,-0.151307039392486,NA,NA,NA,NA,NA,NA,0.5,0,20.5,4.825,1.54,NA,NA,NA,NA,NA,NA
"1371",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.781637783894948,0.901964879797599,NA,NA,NA,NA,NA,NA,0,0,1,4.17,1.34,NA,NA,NA,NA,NA,NA
"1372",NA,-1.88018206728489,0.208810554910666,-0.036909560283025,0.222738714386278,0.732969232069132,0.243669930303797,NA,NA,NA,NA,NA,NA,1.5,0,23,4.21,1.465,NA,NA,NA,NA,NA,NA
"1373",NA,-0.369061035568581,0.208810554910666,-0.036909560283025,0.26960935230327,0.945894146307078,0.717642293939334,NA,NA,NA,NA,NA,NA,1.5,0,24.5,4.035,1.375,NA,NA,NA,NA,NA,NA
"1374",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.951977715285305,1.00729207171661,NA,NA,NA,NA,NA,NA,0,0,1,4.03,1.32,NA,NA,NA,NA,NA,NA
"1375",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.866807749590127,0.849301283838094,NA,NA,NA,NA,NA,NA,0,0,1,4.1,1.35,NA,NA,NA,NA,NA,NA
"1376",NA,-4.35393102606707,-0.00966851689111003,-0.036909560283025,-0.0272380211710107,0.513960748852958,0.664978697979831,NA,NA,NA,NA,NA,NA,1,0,15,4.39,1.385,NA,NA,NA,NA,NA,NA
"1377",NA,2.49043286121804,0.864247770315993,-0.036909560283025,0.691445093556194,0.0455259375294742,0.980960273736856,NA,NA,NA,NA,NA,NA,3,0,38,4.775,1.325,NA,NA,NA,NA,NA,NA
"1378",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.988479129154668,0.79663768787859,NA,NA,NA,NA,NA,NA,0,0,1,4,1.36,NA,NA,NA,NA,NA,NA
"1379",NA,0.893281829986201,0.427289626712441,-0.036909560283025,0.535209633832889,0.623464990461045,0.427992516162061,NA,NA,NA,NA,NA,NA,2,0,33,4.3,1.43,NA,NA,NA,NA,NA,NA
"1380",NA,0.981578960863646,0.427289626712441,-0.036909560283025,0.691445093556194,0.702551387177996,0.375328920202557,NA,NA,NA,NA,NA,NA,2,0,38,4.235,1.44,NA,NA,NA,NA,NA,NA
"1381",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.611297852504591,1.05995566767611,NA,NA,NA,NA,NA,NA,0,0,1,4.31,1.31,NA,NA,NA,NA,NA,NA
"1382",NA,-0.661418869936662,-0.00966851689111003,-0.036909560283025,0.238362260358609,-0.0700618730568395,0.691310495959583,NA,NA,NA,NA,NA,NA,1,0,23.5,4.87,1.38,NA,NA,NA,NA,NA,NA
"1383",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.96414485324176,0.743974091919086,NA,NA,NA,NA,NA,NA,0,0,1,4.02,1.37,NA,NA,NA,NA,NA,NA
"1384",NA,-3.69930710870606,-0.00966851689111003,-0.036909560283025,0.0665032546629726,-0.355989615033511,-0.414625019190007,NA,NA,NA,NA,NA,NA,1,0,18,5.105,1.59,NA,NA,NA,NA,NA,NA
"1385",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.976311991198214,0.954628475757103,NA,NA,NA,NA,NA,NA,0,0,1,4.01,1.33,NA,NA,NA,NA,NA,NA
"1386",NA,0.557640776043904,0.208810554910666,-0.036909560283025,0.707068639528525,0.416623645201324,0.243669930303797,NA,NA,NA,NA,NA,NA,1.5,0,38.5,4.47,1.465,NA,NA,NA,NA,NA,NA
"1387",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.745136370025586,0.480656112121565,NA,NA,NA,NA,NA,NA,0,0,1,4.2,1.42,NA,NA,NA,NA,NA,NA
"1388",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.818139197764311,0.638646900000078,NA,NA,NA,NA,NA,NA,0,0,1,4.14,1.39,NA,NA,NA,NA,NA,NA
"1389",NA,4.27797053088833,1.51968498572132,-0.036909560283025,1.4101282082834,0.659966404330408,0.770305889898837,NA,NA,NA,NA,NA,NA,4.5,0,61,4.27,1.365,NA,NA,NA,NA,NA,NA
"1390",NA,-1.04951320948692,0.208810554910666,-0.036909560283025,0.0821268006353031,0.294952265636784,0.559651506060821,NA,NA,NA,NA,NA,NA,1.5,0,18.5,4.57,1.405,NA,NA,NA,NA,NA,NA
"1391",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.96414485324176,0.901964879797599,NA,NA,NA,NA,NA,NA,0,0,1,4.02,1.34,NA,NA,NA,NA,NA,NA
"1392",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.562629300678775,0.691310495959583,NA,NA,NA,NA,NA,NA,0,0,1,4.35,1.38,NA,NA,NA,NA,NA,NA
"1393",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.745136370025586,0.638646900000078,NA,NA,NA,NA,NA,NA,0,0,1,4.2,1.39,NA,NA,NA,NA,NA,NA
"1394",NA,4.0765740671451,1.30120591391954,-0.036909560283025,1.56636366800671,0.641715697395726,0.533319708081069,NA,NA,NA,NA,NA,NA,4,0,66,4.285,1.41,NA,NA,NA,NA,NA,NA
"1395",NA,1.82300280405913,0.645768698514217,-0.036909560283025,0.925798283141153,0.325370110527919,-0.0986434434329821,NA,NA,NA,NA,NA,NA,2.5,0,45.5,4.545,1.53,NA,NA,NA,NA,NA,NA
"1396",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.732969232069132,0.53331970808107,NA,NA,NA,NA,NA,NA,0,0,1,4.21,1.41,NA,NA,NA,NA,NA,NA
"1397",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,1.00064626711112,0.53331970808107,NA,NA,NA,NA,NA,NA,0,0,1,3.99,1.41,NA,NA,NA,NA,NA,NA
"1398",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.854640611633672,0.585983304040574,NA,NA,NA,NA,NA,NA,0,0,1,4.11,1.4,NA,NA,NA,NA,NA,NA
"1399",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.903309163459489,0.743974091919086,NA,NA,NA,NA,NA,NA,0,0,1,4.07,1.37,NA,NA,NA,NA,NA,NA
"1400",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.769470645938494,0.849301283838094,NA,NA,NA,NA,NA,NA,0,0,1,4.18,1.35,NA,NA,NA,NA,NA,NA
"1401",NA,1.29090159611116,0.427289626712441,-0.036909560283025,0.800809915362508,-0.435076011750462,-0.0986434434329821,NA,NA,NA,NA,NA,NA,2,0,41.5,5.17,1.53,NA,NA,NA,NA,NA,NA
"1402",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.732969232069132,0.954628475757103,NA,NA,NA,NA,NA,NA,0,0,1,4.21,1.33,NA,NA,NA,NA,NA,NA
"1403",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.805972059807856,0.691310495959583,NA,NA,NA,NA,NA,NA,0,0,1,4.15,1.38,NA,NA,NA,NA,NA,NA
"1404",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.793804921851402,1.00729207171661,NA,NA,NA,NA,NA,NA,0,0,1,4.16,1.32,NA,NA,NA,NA,NA,NA
"1405",NA,0.581859976771128,0.427289626712441,-0.036909560283025,0.441468357998906,0.690384249221542,0.533319708081069,NA,NA,NA,NA,NA,NA,2,0,30,4.245,1.41,NA,NA,NA,NA,NA,NA
"1406",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,1.12231764667566,1.05995566767611,NA,NA,NA,NA,NA,NA,0,0,1,3.89,1.31,NA,NA,NA,NA,NA,NA
"1407",NA,-6.74923375906771,-0.228147588692886,-0.036909560283025,0.0977503466076337,-0.587165236206139,-1.65221952423836,NA,NA,NA,NA,NA,NA,0.5,0,19,5.295,1.825,NA,NA,NA,NA,NA,NA
"1408",NA,3.86417551622712,1.08272684211777,-0.036909560283025,1.64448139786836,0.793804921851402,0.901964879797599,NA,NA,NA,NA,NA,NA,3.5,0,68.5,4.16,1.34,NA,NA,NA,NA,NA,NA
"1409",NA,3.14132798959679,1.30120591391954,-0.036909560283025,1.00391601300281,0.708634956156223,0.980960273736855,NA,NA,NA,NA,NA,NA,4,0,48,4.23,1.325,NA,NA,NA,NA,NA,NA
"1410",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.745136370025586,1.00729207171661,NA,NA,NA,NA,NA,NA,0,0,1,4.2,1.32,NA,NA,NA,NA,NA,NA
"1411",NA,2.1746631493719,0.645768698514217,-0.036909560283025,0.769562823417847,-0.629750219053728,-0.0196480494937262,NA,NA,NA,NA,NA,NA,2.5,0,40.5,5.33,1.515,NA,NA,NA,NA,NA,NA
"1412",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.854640611633672,0.585983304040574,NA,NA,NA,NA,NA,NA,0,0,1,4.11,1.4,NA,NA,NA,NA,NA,NA
"1413",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.988479129154668,0.849301283838094,NA,NA,NA,NA,NA,NA,0,0,1,4,1.35,NA,NA,NA,NA,NA,NA
"1414",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,1.0858162328063,0.901964879797599,NA,NA,NA,NA,NA,NA,0,0,1,3.92,1.34,NA,NA,NA,NA,NA,NA
"1415",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.903309163459489,0.743974091919086,NA,NA,NA,NA,NA,NA,0,0,1,4.07,1.37,NA,NA,NA,NA,NA,NA
"1416",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.988479129154668,1.27061005151413,NA,NA,NA,NA,NA,NA,0,0,1,4,1.27,NA,NA,NA,NA,NA,NA
"1417",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.672133542286861,0.53331970808107,NA,NA,NA,NA,NA,NA,0,0,1,4.26,1.41,NA,NA,NA,NA,NA,NA
"1418",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.769470645938494,0.638646900000078,NA,NA,NA,NA,NA,NA,0,0,1,4.18,1.39,NA,NA,NA,NA,NA,NA
"1419",NA,-2.13819280494379,0.208810554910666,-0.036909560283025,0.222738714386278,0.586963576591682,0.42799251616206,NA,NA,NA,NA,NA,NA,1.5,0,23,4.33,1.43,NA,NA,NA,NA,NA,NA
"1420",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.805972059807856,0.954628475757103,NA,NA,NA,NA,NA,NA,0,0,1,4.15,1.33,NA,NA,NA,NA,NA,NA
"1421",NA,-4.55581980195236,-0.228147588692886,-0.036909560283025,-0.0584851131156718,0.775554214916721,0.53331970808107,NA,NA,NA,NA,NA,NA,0.5,0,14,4.175,1.41,NA,NA,NA,NA,NA,NA
"1422",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.793804921851402,0.79663768787859,NA,NA,NA,NA,NA,NA,0,0,1,4.16,1.36,NA,NA,NA,NA,NA,NA
"1423",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.854640611633672,0.79663768787859,NA,NA,NA,NA,NA,NA,0,0,1,4.11,1.36,NA,NA,NA,NA,NA,NA
"1424",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.781637783894948,0.79663768787859,NA,NA,NA,NA,NA,NA,0,0,1,4.17,1.36,NA,NA,NA,NA,NA,NA
"1425",NA,2.15599025680749,0.864247770315993,-0.036909560283025,0.785186369390178,0.526127886809411,0.585983304040574,NA,NA,NA,NA,NA,NA,3,0,41,4.38,1.4,NA,NA,NA,NA,NA,NA
"1426",NA,1.62703320882571,0.645768698514217,-0.036909560283025,0.628950909666872,0.337537248484373,0.717642293939334,NA,NA,NA,NA,NA,NA,2.5,0,36,4.535,1.375,NA,NA,NA,NA,NA,NA
"1427",NA,-2.27433975116024,-0.228147588692886,-0.036909560283025,0.0665032546629726,0.769470645938494,0.691310495959583,NA,NA,NA,NA,NA,NA,0.5,0,18,4.18,1.38,NA,NA,NA,NA,NA,NA
"1428",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.732969232069132,0.79663768787859,NA,NA,NA,NA,NA,NA,0,0,1,4.21,1.36,NA,NA,NA,NA,NA,NA
"1429",NA,-0.645811462779399,-0.00966851689111003,-0.036909560283025,0.238362260358609,0.903309163459489,0.954628475757103,NA,NA,NA,NA,NA,NA,1,0,23.5,4.07,1.33,NA,NA,NA,NA,NA,NA
"1430",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.96414485324176,0.743974091919086,NA,NA,NA,NA,NA,NA,0,0,1,4.02,1.37,NA,NA,NA,NA,NA,NA
"1431",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.842473473677218,0.585983304040574,NA,NA,NA,NA,NA,NA,0,0,1,4.12,1.4,NA,NA,NA,NA,NA,NA
"1432",NA,1.54158236139497,0.645768698514217,-0.036909560283025,0.55083317980522,0.878974887546581,0.980960273736855,NA,NA,NA,NA,NA,NA,2.5,0,33.5,4.09,1.325,NA,NA,NA,NA,NA,NA
"1433",NA,-1.51082389079035,0.208810554910666,-0.036909560283025,0.316479990220261,0.939810577328851,0.480656112121565,NA,NA,NA,NA,NA,NA,1.5,0,26,4.04,1.42,NA,NA,NA,NA,NA,NA
"1434",NA,1.26603061341308,0.427289626712441,-0.036909560283025,0.722692185500856,0.349704386440827,0.585983304040574,NA,NA,NA,NA,NA,NA,2,0,39,4.525,1.4,NA,NA,NA,NA,NA,NA
"1435",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.781637783894948,0.427992516162061,NA,NA,NA,NA,NA,NA,0,0,1,4.17,1.43,NA,NA,NA,NA,NA,NA
"1436",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.793804921851402,0.901964879797599,NA,NA,NA,NA,NA,NA,0,0,1,4.16,1.34,NA,NA,NA,NA,NA,NA
"1437",NA,-2.33855435989128,-0.00966851689111003,-0.036909560283025,0.144620984524625,0.599130714548136,0.585983304040574,NA,NA,NA,NA,NA,NA,1,0,20.5,4.32,1.4,NA,NA,NA,NA,NA,NA
"1438",NA,2.01797258161056,0.645768698514217,-0.036909560283025,0.816433461334839,0.307119403593237,0.770305889898837,NA,NA,NA,NA,NA,NA,2.5,0,42,4.56,1.365,NA,NA,NA,NA,NA,NA
"1439",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.988479129154668,0.954628475757103,NA,NA,NA,NA,NA,NA,0,0,1,4,1.33,NA,NA,NA,NA,NA,NA
"1440",NA,-3.80470620419752,-0.00966851689111003,-0.036909560283025,0.0196326167459809,0.684300680243315,0.559651506060821,NA,NA,NA,NA,NA,NA,1,0,16.5,4.25,1.405,NA,NA,NA,NA,NA,NA
"1441",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.562629300678775,0.79663768787859,NA,NA,NA,NA,NA,NA,0,0,1,4.35,1.36,NA,NA,NA,NA,NA,NA
"1442",NA,1.79917501949652,0.645768698514217,-0.036909560283025,0.753939277445517,0.866807749590127,0.612315102020326,NA,NA,NA,NA,NA,NA,2.5,0,40,4.1,1.395,NA,NA,NA,NA,NA,NA
"1443",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.757303507982039,1.11261926363562,NA,NA,NA,NA,NA,NA,0,0,1,4.19,1.3,NA,NA,NA,NA,NA,NA
"1444",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.647799266373953,0.270001728283548,NA,NA,NA,NA,NA,NA,0,0,1,4.28,1.46,NA,NA,NA,NA,NA,NA
"1445",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.818139197764311,0.53331970808107,NA,NA,NA,NA,NA,NA,0,0,1,4.14,1.41,NA,NA,NA,NA,NA,NA
"1446",NA,0.356566306414682,0.208810554910666,-0.036909560283025,0.394597720081914,0.380122231331963,0.901964879797599,NA,NA,NA,NA,NA,NA,1.5,0,28.5,4.5,1.34,NA,NA,NA,NA,NA,NA
"1447",NA,-0.303473874894743,0.208810554910666,-0.036909560283025,0.378974174109584,0.939810577328851,1.05995566767611,NA,NA,NA,NA,NA,NA,1.5,0,28,4.04,1.31,NA,NA,NA,NA,NA,NA
"1448",NA,1.37968124847567,0.427289626712441,-0.036909560283025,0.785186369390178,0.276701558702103,0.454324314141813,NA,NA,NA,NA,NA,NA,2,0,41,4.585,1.425,NA,NA,NA,NA,NA,NA
"1449",NA,5.09832432398719,1.95664312932487,-0.036909560283025,1.62885785189603,0.878974887546581,0.980960273736855,NA,NA,NA,NA,NA,NA,5.5,0,68,4.09,1.325,NA,NA,NA,NA,NA,NA
"1450",NA,0.432650100580773,0.645768698514217,-0.036909560283025,0.144620984524625,-0.483744563576279,-0.0723116454532293,NA,NA,NA,NA,NA,NA,2.5,0,20.5,5.21,1.525,NA,NA,NA,NA,NA,NA
"1451",NA,-2.74368785054545,-0.228147588692886,-0.036909560283025,0.0352561627183115,0.319286541549691,0.849301283838094,NA,NA,NA,NA,NA,NA,0.5,0,17,4.55,1.35,NA,NA,NA,NA,NA,NA
"1452",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,1.0858162328063,0.901964879797599,NA,NA,NA,NA,NA,NA,0,0,1,3.92,1.34,NA,NA,NA,NA,NA,NA
"1453",NA,2.65511583404076,1.08272684211777,-0.036909560283025,0.941421829113483,0.325370110527919,0.42799251616206,NA,NA,NA,NA,NA,NA,3.5,0,46,4.545,1.43,NA,NA,NA,NA,NA,NA
"1454",NA,-1.51161219326687,-0.00966851689111003,-0.036909560283025,0.050879708690642,0.361871524397281,0.980960273736855,NA,NA,NA,NA,NA,NA,1,0,17.5,4.515,1.325,NA,NA,NA,NA,NA,NA
"1455",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.866807749590127,1.00729207171661,NA,NA,NA,NA,NA,NA,0,0,1,4.1,1.32,NA,NA,NA,NA,NA,NA
"1456",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.732969232069132,0.901964879797599,NA,NA,NA,NA,NA,NA,0,0,1,4.21,1.34,NA,NA,NA,NA,NA,NA
"1457",NA,-1.03958441023767,-0.00966851689111003,-0.036909560283025,0.222738714386278,0.234116575854514,-0.0723116454532293,NA,NA,NA,NA,NA,NA,1,0,23,4.62,1.525,NA,NA,NA,NA,NA,NA
"1458",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.878974887546581,0.743974091919086,NA,NA,NA,NA,NA,NA,0,0,1,4.09,1.37,NA,NA,NA,NA,NA,NA
"1459",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.769470645938494,0.849301283838094,NA,NA,NA,NA,NA,NA,0,0,1,4.18,1.35,NA,NA,NA,NA,NA,NA
"1460",NA,3.63311916405282,1.08272684211777,-0.036909560283025,1.47262239217272,0.28278512768033,0.138342738384788,NA,NA,NA,NA,NA,NA,3.5,0,63,4.58,1.485,NA,NA,NA,NA,NA,NA
"1461",NA,3.10045778544945,0.645768698514217,0.314361497966993,1.19139856467077,1.17098619850148,1.05995566767611,NA,NA,NA,NA,NA,NA,2.5,3,54,3.85,1.31,NA,NA,NA,NA,NA,NA
"1462",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.818139197764311,0.585983304040574,NA,NA,NA,NA,NA,NA,0,0,1,4.14,1.4,NA,NA,NA,NA,NA,NA
"1463",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.818139197764311,0.79663768787859,NA,NA,NA,NA,NA,NA,0,0,1,4.14,1.36,NA,NA,NA,NA,NA,NA
"1464",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.684300680243315,0.743974091919086,NA,NA,NA,NA,NA,NA,0,0,1,4.25,1.37,NA,NA,NA,NA,NA,NA
"1465",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.842473473677218,0.954628475757103,NA,NA,NA,NA,NA,NA,0,0,1,4.12,1.33,NA,NA,NA,NA,NA,NA
"1466",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.708634956156223,0.691310495959583,NA,NA,NA,NA,NA,NA,0,0,1,4.23,1.38,NA,NA,NA,NA,NA,NA
"1467",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.805972059807856,0.638646900000078,NA,NA,NA,NA,NA,NA,0,0,1,4.15,1.39,NA,NA,NA,NA,NA,NA
"1468",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.586963576591682,0.954628475757103,NA,NA,NA,NA,NA,NA,0,0,1,4.33,1.33,NA,NA,NA,NA,NA,NA
"1469",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.672133542286861,0.691310495959583,NA,NA,NA,NA,NA,NA,0,0,1,4.26,1.38,NA,NA,NA,NA,NA,NA
"1470",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.672133542286861,0.743974091919086,NA,NA,NA,NA,NA,NA,0,0,1,4.26,1.37,NA,NA,NA,NA,NA,NA
"1471",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.939810577328851,0.849301283838094,NA,NA,NA,NA,NA,NA,0,0,1,4.04,1.35,NA,NA,NA,NA,NA,NA
"1472",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.781637783894948,0.480656112121565,NA,NA,NA,NA,NA,NA,0,0,1,4.17,1.42,NA,NA,NA,NA,NA,NA
"1473",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.659966404330408,0.691310495959583,NA,NA,NA,NA,NA,NA,0,0,1,4.27,1.38,NA,NA,NA,NA,NA,NA
"1474",NA,5.16193825920064,1.95664312932487,-0.036909560283025,1.70697558175768,0.915476301415944,1.40226904141289,NA,NA,NA,NA,NA,NA,5.5,0,70.5,4.06,1.245,NA,NA,NA,NA,NA,NA
"1475",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.732969232069132,1.11261926363562,NA,NA,NA,NA,NA,NA,0,0,1,4.21,1.3,NA,NA,NA,NA,NA,NA
"1476",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.830306335720765,0.638646900000078,NA,NA,NA,NA,NA,NA,0,0,1,4.13,1.39,NA,NA,NA,NA,NA,NA
"1477",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.830306335720765,0.585983304040574,NA,NA,NA,NA,NA,NA,0,0,1,4.13,1.4,NA,NA,NA,NA,NA,NA
"1478",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.708634956156223,0.53331970808107,NA,NA,NA,NA,NA,NA,0,0,1,4.23,1.41,NA,NA,NA,NA,NA,NA
"1479",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.818139197764311,0.901964879797599,NA,NA,NA,NA,NA,NA,0,0,1,4.14,1.34,NA,NA,NA,NA,NA,NA
"1480",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.672133542286861,0.691310495959583,NA,NA,NA,NA,NA,NA,0,0,1,4.26,1.38,NA,NA,NA,NA,NA,NA
"1481",NA,2.54526914387,0.864247770315993,-0.036909560283025,0.878927645224161,0.878974887546581,0.954628475757103,NA,NA,NA,NA,NA,NA,3,0,44,4.09,1.33,NA,NA,NA,NA,NA,NA
"1482",NA,2.06709229100533,0.645768698514217,-0.036909560283025,1.06641019689213,0.0941944893552918,-0.124975241412734,NA,NA,NA,NA,NA,NA,2.5,0,50,4.735,1.535,NA,NA,NA,NA,NA,NA
"1483",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.720802094112678,0.53331970808107,NA,NA,NA,NA,NA,NA,0,0,1,4.22,1.41,NA,NA,NA,NA,NA,NA
"1484",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.818139197764311,0.954628475757103,NA,NA,NA,NA,NA,NA,0,0,1,4.14,1.33,NA,NA,NA,NA,NA,NA
"1485",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.720802094112678,0.954628475757103,NA,NA,NA,NA,NA,NA,0,0,1,4.22,1.33,NA,NA,NA,NA,NA,NA
"1486",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.684300680243315,0.691310495959583,NA,NA,NA,NA,NA,NA,0,0,1,4.25,1.38,NA,NA,NA,NA,NA,NA
"1487",NA,-0.14948784541405,0.208810554910666,-0.036909560283025,0.332103536192592,-0.149148269773791,-0.151307039392486,NA,NA,NA,NA,NA,NA,1.5,0,26.5,4.935,1.54,NA,NA,NA,NA,NA,NA
"1488",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.623464990461045,0.901964879797599,NA,NA,NA,NA,NA,NA,0,0,1,4.3,1.34,NA,NA,NA,NA,NA,NA
"1489",NA,2.07840864978015,0.645768698514217,-0.036909560283025,0.86330409925183,0.264534420745648,0.191006334344291,NA,NA,NA,NA,NA,NA,2.5,0,43.5,4.595,1.475,NA,NA,NA,NA,NA,NA
"1490",NA,2.47842313841932,0.645768698514217,-0.036909560283025,0.878927645224161,-0.167398976708472,0.717642293939334,NA,NA,NA,NA,NA,NA,2.5,0,44,4.95,1.375,NA,NA,NA,NA,NA,NA
"1491",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.830306335720765,0.849301283838094,NA,NA,NA,NA,NA,NA,0,0,1,4.13,1.35,NA,NA,NA,NA,NA,NA
"1492",NA,2.79437637401887,1.08272684211777,-0.036909560283025,1.06641019689213,0.714718525134451,0.954628475757103,NA,NA,NA,NA,NA,NA,3.5,0,50,4.225,1.33,NA,NA,NA,NA,NA,NA
"1493",NA,-9.80529622266141,-0.446626660494661,-0.036909560283025,-0.214720572838977,0.684300680243315,0.53331970808107,NA,NA,NA,NA,NA,NA,0,0,9,4.25,1.41,NA,NA,NA,NA,NA,NA
"1494",NA,2.87832462777525,1.08272684211777,-0.036909560283025,0.878927645224161,-0.106563286926202,0.66497869797983,NA,NA,NA,NA,NA,NA,3.5,0,44,4.9,1.385,NA,NA,NA,NA,NA,NA
"1495",NA,0.528317047037128,-0.00966851689111003,-0.036909560283025,0.472715449943567,0.659966404330408,0.770305889898839,NA,NA,NA,NA,NA,NA,1,0,31,4.27,1.365,NA,NA,NA,NA,NA,NA
"1496",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.927643439372398,0.849301283838094,NA,NA,NA,NA,NA,NA,0,0,1,4.05,1.35,NA,NA,NA,NA,NA,NA
"1497",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.781637783894948,0.427992516162061,NA,NA,NA,NA,NA,NA,0,0,1,4.17,1.43,NA,NA,NA,NA,NA,NA
"1498",NA,-1.32517711848027,0.208810554910666,-0.036909560283025,0.207115168413947,0.44704149009246,0.138342738384788,NA,NA,NA,NA,NA,NA,1.5,0,22.5,4.445,1.485,NA,NA,NA,NA,NA,NA
"1499",NA,NA,-0.446626660494661,-0.036909560283025,-0.464697308396266,0.696467818199769,0.638646900000078,NA,NA,NA,NA,NA,NA,0,0,1,4.24,1.39,NA,NA,NA,NA,NA,NA
"1500",NA,-1.43775698750287,-0.00966851689111003,-0.036909560283025,0.160244530496956,0.732969232069132,0.53331970808107,NA,NA,NA,NA,NA,NA,1,0,21,4.21,1.41,NA,NA,NA,NA,NA,NA
